TRANSCATION_ID,ACCOUNT_ID,TRANSCATION_DATE,TRANSCATION_MEDIA,TRANSCATION_TYPE,TRANSCATION_AMOUNT
T01014,A00635,2014-06-09,,Withdrawal,63801
T01015,A00859,2023-05-24,Cash,Withdrawal,44838
,A00754,2017-03-30,Debit_Card,,68120
T01017,A00238,2016-10-15,Credit_Card,Transfer,83710
T01018,A00770,2014-07-29,Cash,,65415
T01019,A00934,2020-11-25,Cash,Purchase,46791
T01020,A00915,2023-04-02,Credit_Card,Transfer,6382
T01021,A00625,2018-11-28,Debit_Card,Transfer,56315
T01022,A00135,2018-09-14,Credit_Card,,41437
T01023,A00852,2020-11-01,Debit_Card,Withdrawal,18989
T01024,A00759,2021-02-16,Check,Transfer,43014
T01025,A00077,2018-09-15,Cash,,71188
T01026,A00723,2021-07-06,Cash,Purchase,72819
T01027,A00938,2021-12-16,Debit_Card,Withdrawal,506
T01028,A00224,2020-06-21,Credit_Card,Purchase,15864
T01029,A00644,2016-11-30,Check,Withdrawal,51878
T01030,A00470,2022-02-09,Credit_Card,Transfer,null
T01031,A00147,2014-04-02,Check,Deposit,60317
,A00220,2022-08-07,Cash,Transfer,53576
T01033,A00768,2015-04-11,Cash,Deposit,7716
T01034,A00775,2020-07-04,Check,Withdrawal,90689
T01035,A00940,2015-06-25,Debit_Card,Withdrawal,91354
T01036,A00121,2021-07-27,Credit_Card,Transfer,10118
T01037,A00586,2018-06-10,Check,,51295
T01038,A00627,2014-03-18,Debit_Card,Purchase,null
T01039,A00529,2014-10-03,Check,Purchase,89715
T01040,A00743,2018-12-08,Credit_Card,Purchase,67117
T01041,A00208,2016-12-25,Credit_Card,Transfer,8376
T01042,,2017-06-24,Check,Purchase,12310
T01043,A00480,2021-09-27,Check,Transfer,31350
T01044,A00708,null,,Purchase,89555
T01045,A00490,2018-05-17,Debit_Card,,50743
T01046,A00921,2016-04-16,Cash,Withdrawal,92736
T01047,A00176,2017-06-17,,Deposit,3853
T01048,A00781,2021-03-27,,Transfer,4200
T01049,A00539,2021-06-01,Credit_Card,Purchase,62797
T01050,A00820,2014-08-16,Cash,Withdrawal,99400
T01051,A00825,2017-04-24,Debit_Card,Purchase,1859
T01052,A00615,2018-08-18,Credit_Card,Transfer,75358
T01053,A00374,null,Debit_Card,Purchase,73312
T01054,A00807,2016-11-21,Credit_Card,Transfer,81414
T01055,A00272,2019-01-20,Check,Transfer,82512
T01056,A00238,2014-12-26,Cash,Transfer,93773
T01057,A00121,2016-12-16,Check,Withdrawal,24415
T01058,A00303,null,Check,Transfer,60434
T01059,A00244,2017-08-28,Check,Purchase,39140
T01060,A00537,2023-07-10,Cash,,11165
T01061,A00042,2019-08-04,Check,Transfer,10471
T01062,A00359,2019-07-05,Debit_Card,Withdrawal,64412
T01063,A00092,2016-03-13,Check,Withdrawal,76594
T01064,A00564,2020-02-14,Credit_Card,Transfer,85423
T01065,A00900,null,Check,Transfer,86079
T01066,,2015-10-20,Credit_Card,Deposit,97056
T01067,A00042,2018-03-23,Credit_Card,Purchase,76497
T01068,A00713,2015-05-13,Debit_Card,Deposit,982
T01069,A00417,2020-05-25,Cash,Deposit,52355
,A00199,2019-06-15,Credit_Card,Deposit,31531
T01071,A00379,2017-03-19,Check,Deposit,5168
T01072,,2016-04-17,Debit_Card,Withdrawal,45182
T01073,,2022-11-23,Cash,Withdrawal,84625
T01074,A00405,2014-10-10,Credit_Card,Withdrawal,79727
T01075,A00284,2023-01-14,Credit_Card,Withdrawal,71075
T01076,A00469,2022-06-05,,Withdrawal,93737
,A00602,null,Debit_Card,Purchase,14504
T01078,A00400,2022-11-07,Credit_Card,Purchase,47255
T01079,A00313,2021-09-21,,Purchase,47336
T01080,A00764,2021-10-24,Check,Purchase,88127
T01081,,2023-08-04,Debit_Card,Withdrawal,42365
T01082,A00064,2014-03-26,Cash,Deposit,52568
T01083,A00524,2013-11-22,Debit_Card,Transfer,11381
T01084,A00593,2023-07-20,Cash,Withdrawal,10289
T01085,A00588,2017-01-21,Credit_Card,Deposit,7804
T01086,A00219,2018-09-11,Debit_Card,Purchase,30014
T01087,A00589,2015-08-31,Debit_Card,Transfer,85121
T01088,A00303,2017-11-09,Cash,Purchase,88393
T01089,A00814,2022-07-21,Check,Deposit,10563
T01090,A00793,2019-10-14,Credit_Card,Deposit,72729
T01091,A00035,null,Credit_Card,,10850
T01092,A00617,2021-08-22,Debit_Card,Transfer,72632
T01093,A00959,2018-10-17,,Deposit,26868
T01094,A00555,null,Cash,Deposit,12509
,A00505,2016-11-22,Debit_Card,Deposit,null
,A00836,2013-11-30,Debit_Card,Transfer,null
T01097,A00096,2023-02-16,Check,Transfer,20048
T01098,A00115,2023-02-14,Cash,Purchase,52301
T01099,A00486,2020-06-29,Debit_Card,Deposit,45135
T01100,A00853,null,Cash,Purchase,65391
T01101,A00550,2021-12-26,Debit_Card,Deposit,34325
T01102,A00077,2016-05-27,Credit_Card,,99991
T01103,A00135,2015-09-21,Credit_Card,,26765
,A00168,2020-10-05,,Purchase,null
T01105,A00767,2020-10-28,Debit_Card,,55420
,A00032,2019-09-14,Check,Withdrawal,49466
T01107,A00860,2015-02-07,Cash,Purchase,97430
T01108,A00293,2019-10-21,Debit_Card,,33627
T01109,A00892,2017-03-28,Cash,Transfer,null
T01110,,2021-03-02,Check,Transfer,47153
T01111,A00193,2017-03-03,Credit_Card,Transfer,53581
T01112,,2015-09-02,Check,Transfer,86227
T01113,A00234,2017-12-12,Credit_Card,Deposit,25080
,A00420,2014-02-12,,Purchase,36789
T01115,A00906,null,Credit_Card,Purchase,17028
T01116,A00423,2021-07-02,Cash,Purchase,84633
T01117,,2019-07-23,Credit_Card,Withdrawal,26286
T01118,A00287,null,,Deposit,96480
T01119,,2018-06-22,Debit_Card,Withdrawal,null
T01120,A00830,2014-06-10,Check,Deposit,43963
T01121,A00226,2018-10-16,Cash,Deposit,37998
T01122,,2020-01-03,Debit_Card,Purchase,73211
T01123,A00131,2016-05-08,,,15609
T01124,,2021-08-21,Cash,Transfer,87945
T01125,A00890,2018-02-27,Cash,Withdrawal,3895
T01126,A00722,2022-10-01,Credit_Card,,30471
T01127,A00988,null,,,35013
,A00971,2023-01-24,Credit_Card,,4877
T01129,A00333,null,Debit_Card,Deposit,45193
T01130,A00082,2016-10-14,Debit_Card,Withdrawal,57336
T01131,,2016-11-11,,Transfer,15276
T01132,A00006,2019-12-21,Cash,Withdrawal,null
T01133,A00691,2021-10-14,Check,Withdrawal,69777
T01134,A00868,2014-04-16,Credit_Card,Purchase,38254
T01135,,null,Debit_Card,Deposit,29708
T01136,A00145,2016-12-18,Credit_Card,Withdrawal,17019
T01137,A00837,2021-05-17,Credit_Card,Transfer,null
T01138,A00205,2021-06-10,Check,Purchase,93286
T01139,A00468,2017-02-21,Cash,Deposit,87569
T01140,A00861,2015-05-11,,Purchase,19521
T01141,A00872,2020-09-25,,Withdrawal,20568
T01142,A00910,null,Debit_Card,Withdrawal,null
T01143,A00082,2015-04-26,Cash,Deposit,38036
T01144,A00557,2017-04-17,Cash,Purchase,5670
T01145,A00900,2022-01-30,Credit_Card,Transfer,81803
T01146,A00180,2023-01-29,,,48315
,A00118,2017-08-02,Credit_Card,Withdrawal,89815
T01148,A00973,2016-03-19,Credit_Card,Purchase,81522
T01149,,2023-08-12,Debit_Card,Deposit,8921
T01150,A00114,2019-11-07,Credit_Card,Transfer,null
T01151,A00842,2015-08-27,Cash,Withdrawal,46781
T01152,A00569,2016-01-22,Credit_Card,Withdrawal,90135
T01153,,2014-07-06,Credit_Card,Withdrawal,45157
T01154,A00652,2014-04-07,Debit_Card,Deposit,80929
T01155,A00613,2019-10-06,Debit_Card,Transfer,97354
T01156,A00179,2023-03-06,Check,Withdrawal,52233
T01157,A00244,2016-09-29,Debit_Card,Purchase,31627
T01158,A00698,2023-02-05,Credit_Card,,51841
T01159,A00951,2018-04-16,Check,Transfer,31987
T01160,A00698,2023-05-22,Credit_Card,Purchase,84458
T01161,A00353,2022-05-05,Check,Transfer,12595
T01162,A00343,2017-09-01,Debit_Card,Purchase,74536
T01163,A00113,2019-07-28,Debit_Card,Deposit,3868
T01164,A00845,2021-05-25,Check,Withdrawal,58620
T01165,A00164,2015-05-21,Credit_Card,Transfer,81502
T01166,A00588,2015-02-17,Debit_Card,Purchase,65232
T01167,A00904,2017-10-19,Check,Withdrawal,30584
T01168,A00326,2016-04-14,Cash,Withdrawal,76220
,A00957,2019-09-18,Credit_Card,Purchase,29688
T01170,A00574,2016-02-28,Cash,Purchase,37128
T01171,A00084,2017-12-07,Check,Transfer,49350
T01172,A00912,2019-12-16,,Transfer,80898
T01173,A00652,2022-04-26,Cash,,71021
T01174,A00173,2015-08-29,Check,Deposit,null
T01175,A00036,2014-03-08,Debit_Card,Transfer,23689
T01176,A00710,null,,Deposit,71276
T01177,A00960,2014-05-02,Credit_Card,Purchase,66907
T01178,A00749,2023-04-14,Check,Deposit,2715
T01179,A00831,null,Cash,Deposit,73399
T01180,,2023-08-23,Credit_Card,,2142
T01181,A00083,2017-06-10,Debit_Card,Purchase,null
T01182,A00700,2021-08-27,Check,,69582
T01183,A00089,2022-05-10,Debit_Card,Purchase,66437
,A00262,2014-03-31,Debit_Card,Transfer,74392
T01185,A00071,2020-02-07,Cash,,1036
T01186,A00074,2020-10-30,Debit_Card,Withdrawal,57356
T01187,A00815,2017-04-28,Credit_Card,Deposit,99891
T01188,A00581,2022-11-13,Check,,83305
T01189,A00563,2021-06-15,Debit_Card,Deposit,42386
T01190,A00406,2014-06-19,Check,Deposit,97708
T01191,A00449,2021-02-10,Debit_Card,Deposit,43321
T01192,A00051,2022-05-26,Credit_Card,,37064
T01193,A00143,2016-12-24,Debit_Card,,69023
T01194,,null,Cash,Withdrawal,11873
T01195,A00624,2019-05-10,Credit_Card,Purchase,73566
T01196,A00493,2015-07-23,Debit_Card,Transfer,56053
T01197,A00504,2013-10-21,Debit_Card,Deposit,6399
T01198,A00981,2021-02-16,Credit_Card,Transfer,89204
T01199,A00790,2022-09-05,Cash,Purchase,null
T01200,A00833,2016-05-30,Cash,Transfer,78017
T01201,,2019-06-18,Debit_Card,Deposit,null
,A00464,2016-12-31,Credit_Card,,33821
T01203,A00794,2015-11-09,Cash,Purchase,41553
T01204,A00552,2019-04-26,,Purchase,15112
T01205,A00701,2023-01-22,Check,Transfer,89248
T01206,,2014-04-20,Debit_Card,Transfer,17558
T01207,A00474,2020-08-22,Debit_Card,Purchase,1550
T01208,A00864,2018-07-25,Debit_Card,Purchase,3415
T01209,A00304,null,Check,Transfer,62960
T01210,,2023-07-12,Cash,Deposit,26507
T01211,A00933,2023-04-04,Check,Purchase,null
T01212,A00422,2022-08-31,Debit_Card,Purchase,59580
T01213,A00471,2022-01-24,Debit_Card,Transfer,64036
T01214,A00567,2014-01-25,Cash,Transfer,89376
,A00878,2022-06-24,Credit_Card,Withdrawal,89078
T01216,A00247,2015-02-10,Check,Withdrawal,95454
T01217,A00753,null,Cash,Purchase,17384
T01218,A00334,null,Credit_Card,Purchase,74962
T01219,A00537,2017-10-21,Cash,Purchase,37394
T01220,A00884,2021-11-22,Check,Transfer,3519
T01221,,2020-05-19,Check,Withdrawal,75795
T01222,,2017-10-16,Credit_Card,Deposit,77121
T01223,,2016-03-13,Debit_Card,Withdrawal,null
T01224,A00173,2017-04-01,Debit_Card,Deposit,18655
T01225,A00517,2015-02-26,Cash,Purchase,13697
T01226,A00045,2019-05-02,Cash,Purchase,36845
T01227,A00101,2015-12-19,Cash,Purchase,12281
T01228,A00866,null,,,40672
T01229,A00267,2016-07-17,Credit_Card,Withdrawal,90538
T01230,A00726,2017-10-18,Credit_Card,Withdrawal,44118
T01231,A00816,2021-07-19,,Transfer,86740
,A00924,2021-09-27,Debit_Card,Purchase,10348
T01233,A00559,2019-04-09,Cash,Deposit,null
T01234,,2021-05-22,Credit_Card,,1031
,,2018-11-27,Check,Deposit,65010
T01236,A00440,2014-01-28,Cash,Withdrawal,91793
T01237,A00578,2015-09-22,Credit_Card,,null
T01238,A00385,2022-10-26,Credit_Card,Withdrawal,68350
T01239,A00234,null,Check,Transfer,50628
,A00868,2015-08-09,Cash,Withdrawal,3122
T01241,A00106,2023-04-30,Cash,Deposit,5611
T01242,A00592,2016-12-18,Credit_Card,Transfer,71670
T01243,A00285,2017-04-29,Cash,Deposit,63703
T01244,A00977,2016-02-12,,Deposit,17079
,A00793,2017-06-19,,,null
T01246,,null,Credit_Card,Deposit,81942
T01247,A00702,2023-07-16,Cash,Transfer,66216
T01248,A00698,2016-01-16,Debit_Card,Transfer,35098
T01249,A00461,2022-10-05,Check,Transfer,39368
T01250,A00959,2018-02-05,Check,Deposit,28409
T01251,A00137,2018-09-25,Debit_Card,Deposit,15893
T01252,A00682,2016-07-03,Check,Purchase,null
T01253,,2014-09-10,Cash,Withdrawal,null
T01254,A00861,2018-12-13,Cash,Purchase,9390
T01255,A00771,2018-05-11,Check,Withdrawal,38290
T01256,,2018-11-04,Cash,Purchase,38617
T01257,A00961,2013-12-10,Check,Deposit,30962
T01258,A00838,2020-08-22,Credit_Card,Deposit,39605
T01259,A00011,2015-10-09,Check,Withdrawal,35990
T01260,A00378,2021-08-06,Cash,Purchase,64220
T01261,A00998,null,Cash,Transfer,81413
T01262,A00199,2015-07-04,,Purchase,73044
T01263,A00972,2020-02-12,Debit_Card,Transfer,67812
T01264,A00718,null,Credit_Card,,42553
T01265,A00730,null,,Transfer,96870
T01266,A00971,2018-12-14,Credit_Card,Withdrawal,20244
,A00683,null,Check,Purchase,54541
T01268,A00696,2015-01-10,Debit_Card,Purchase,9645
T01269,A00668,2018-03-10,Cash,Purchase,61452
T01270,,2021-06-10,Credit_Card,Deposit,76713
T01271,A00222,null,Debit_Card,Purchase,51980
T01272,A00818,2022-08-10,Cash,Withdrawal,52604
T01273,A00997,2023-02-06,Check,Withdrawal,86240
T01274,A00044,2013-12-31,Credit_Card,,48588
T01275,A00667,2016-01-21,Debit_Card,Withdrawal,null
T01276,A00181,2017-08-18,Debit_Card,Withdrawal,27830
T01277,A00301,null,,Withdrawal,43584
T01278,A00817,2018-10-02,Check,Deposit,8013
T01279,A00766,2019-08-19,Check,Withdrawal,88071
T01280,A00207,2016-05-02,Check,Transfer,86046
T01281,A00535,2016-01-28,Credit_Card,Transfer,99811
T01282,A00640,2017-08-13,Credit_Card,Transfer,17407
T01283,A00420,2014-12-28,Check,Deposit,79270
T01284,,2022-09-14,Debit_Card,Withdrawal,64125
T01285,,2020-09-02,Debit_Card,Transfer,55359
T01286,A00019,2020-02-25,Debit_Card,Deposit,81971
T01287,A00758,2022-03-10,Check,Transfer,77145
T01288,A00584,2020-11-02,Cash,Deposit,null
T01289,A00645,2015-05-02,Check,Withdrawal,72232
T01290,A00648,null,Credit_Card,Transfer,19316
T01291,A00230,2020-04-13,Check,Withdrawal,52461
,A00284,2016-12-07,Cash,Deposit,51214
T01293,,2020-08-11,Debit_Card,Deposit,43159
T01294,A00352,2019-05-29,,Deposit,96147
T01295,A00511,2021-07-31,Check,Deposit,2775
T01296,A00647,2014-03-18,Debit_Card,Purchase,93730
T01297,A00932,2023-01-27,,Purchase,52656
T01298,A00599,2017-10-28,Debit_Card,Deposit,84926
T01299,A00930,2018-03-23,Credit_Card,Withdrawal,98679
,A00722,2015-03-16,Credit_Card,Deposit,16614
T01301,A00606,2022-08-22,Debit_Card,Purchase,37961
T01302,A00373,2023-04-18,Credit_Card,Deposit,5723
T01303,A00284,2022-06-04,Debit_Card,Purchase,98462
T01304,A00137,2014-12-08,Debit_Card,Transfer,39287
T01305,A00576,2017-09-22,Debit_Card,Deposit,55645
T01306,A00184,2021-05-04,Credit_Card,Purchase,82610
T01307,A00451,2023-03-18,Credit_Card,Withdrawal,80699
T01308,A00315,null,Credit_Card,Transfer,73421
T01309,A00600,2016-01-15,Debit_Card,,59398
T01310,A00871,2021-05-10,Cash,Purchase,12795
T01311,,2020-09-11,Check,Transfer,57855
T01312,A00018,2018-01-19,Debit_Card,,31351
T01313,A00055,2016-10-14,Debit_Card,Withdrawal,63216
,A00197,null,,Withdrawal,null
T01315,,2020-02-21,Credit_Card,Deposit,53400
,A00037,2023-03-22,Debit_Card,Transfer,null
T01317,A00176,null,Credit_Card,Deposit,19582
T01318,A00923,2023-08-13,Debit_Card,Transfer,null
T01319,A00953,2020-11-12,Debit_Card,Deposit,1202
T01320,A00094,2018-10-14,,Purchase,40043
T01321,A00637,2015-04-05,Check,Deposit,96439
T01322,A00204,2013-12-01,Cash,Withdrawal,55171
T01323,A00142,2017-12-28,Credit_Card,Withdrawal,null
,A00763,2019-07-21,Cash,Deposit,68171
T01325,A00210,2021-10-01,Cash,Transfer,48055
T01326,A00150,2017-12-04,Cash,Transfer,83035
T01327,A00465,2021-02-18,Cash,Deposit,51724
,A00217,2017-04-12,Credit_Card,Deposit,13775
,A00987,2015-02-19,Debit_Card,Purchase,2130
T01330,A00309,2014-03-31,Cash,Deposit,2715
T01331,A00145,2021-04-30,Cash,Transfer,59537
T01332,A00636,null,Debit_Card,Deposit,87550
T01333,A00139,2021-01-19,Debit_Card,,22195
T01334,A00462,2014-09-04,Cash,Deposit,28875
T01335,A00912,null,Cash,Purchase,96578
T01336,A00945,2015-07-24,Check,Transfer,null
T01337,A00640,2016-02-23,Cash,Withdrawal,83549
T01338,A00409,2019-01-15,Debit_Card,Withdrawal,null
T01339,A00590,2015-07-21,Debit_Card,Purchase,5461
T01340,A00274,null,Cash,Deposit,9218
T01341,A00944,2016-08-22,Check,Purchase,63808
T01342,A00591,2022-07-24,Credit_Card,Deposit,54822
T01343,A00698,2017-05-25,Debit_Card,Deposit,84298
T01344,A00513,2019-06-08,Credit_Card,Deposit,93796
T01345,A00293,2023-07-10,,Transfer,null
T01346,A00750,2017-01-24,Debit_Card,Deposit,81767
T01347,,2020-07-04,Cash,Deposit,null
T01348,A00606,2018-01-21,Credit_Card,,57295
T01349,A00810,2023-05-15,Credit_Card,Withdrawal,11109
T01350,A00431,2017-01-01,Debit_Card,,41266
T01351,A00391,2017-06-20,Debit_Card,Transfer,99865
T01352,A00999,2015-02-13,,Withdrawal,null
T01353,A00264,2020-11-02,Cash,Transfer,68439
T01354,,2016-04-04,Check,Purchase,89844
T01355,A00455,2015-04-19,Credit_Card,Deposit,null
T01356,A00804,2019-04-25,Cash,Withdrawal,32099
,A00387,2019-11-29,Check,Purchase,null
T01358,A00826,2017-08-08,Cash,Withdrawal,79465
T01359,A00230,2021-07-21,Debit_Card,Deposit,null
T01360,,2016-06-12,Cash,,18946
,A00407,2022-11-26,Cash,Withdrawal,95045
T01362,A00050,2023-03-04,Cash,Purchase,7456
T01363,A00032,2016-04-17,,Purchase,24977
T01364,A00273,2018-06-24,Credit_Card,Deposit,null
T01365,A00029,2014-07-26,Credit_Card,Deposit,19710
T01366,A00634,2020-05-30,Credit_Card,Purchase,98951
T01367,A00070,2018-08-06,Debit_Card,Deposit,99413
T01368,A00292,2015-04-22,Credit_Card,Transfer,13529
T01369,A00298,2014-06-18,Check,Purchase,58393
T01370,A00303,2014-10-13,Credit_Card,Withdrawal,5815
T01371,A00998,null,Cash,Deposit,79901
T01372,A00870,2017-09-18,Check,Transfer,78185
T01373,,2022-08-19,Check,Transfer,24690
T01374,A00049,2019-10-18,Credit_Card,Transfer,85652
T01375,A00203,2021-08-07,Debit_Card,Purchase,null
T01376,A00975,2020-05-27,Check,Transfer,30475
T01377,A00743,2016-08-02,Check,Deposit,46926
T01378,A00345,2017-06-12,Debit_Card,Withdrawal,69980
T01379,A00316,2020-06-05,Credit_Card,Withdrawal,null
T01380,A00598,2017-07-30,Credit_Card,Purchase,23152
T01381,A00180,2020-11-02,,Deposit,null
T01382,A00414,2016-05-12,,Transfer,73971
T01383,A00618,2022-05-30,,Withdrawal,73628
T01384,A00411,2015-07-15,Check,Purchase,null
T01385,A00783,2019-08-10,Check,,36235
T01386,A00483,2020-01-01,,,35595
,A00875,2019-08-08,Check,Transfer,78899
T01388,A00897,2019-08-30,Check,Purchase,80306
T01389,A00264,2020-07-18,Credit_Card,Transfer,null
T01390,A00388,2022-04-16,Credit_Card,Purchase,19005
T01391,A00675,2015-10-28,Credit_Card,Withdrawal,null
T01392,A00853,2016-09-01,Credit_Card,Deposit,52604
T01393,A00604,2017-07-20,Cash,Withdrawal,50515
T01394,A00687,2018-09-29,Cash,Transfer,48603
T01395,A00080,2016-11-21,Credit_Card,Deposit,null
T01396,A00052,2018-04-21,Check,Transfer,48233
T01397,A00142,2019-12-27,,Deposit,5991
T01398,A00742,2019-02-23,Check,Transfer,37416
,A00251,2014-01-31,Credit_Card,Transfer,null
T01400,A00815,2017-10-31,Cash,Purchase,7477
T01401,A00893,2022-12-19,Cash,Deposit,58830
T01402,A00717,2014-09-04,Debit_Card,Deposit,46189
T01403,,2014-06-22,Credit_Card,,97382
T01404,A00326,2014-07-19,Cash,Purchase,87465
T01405,A00989,2017-12-20,Check,,60506
T01406,A00162,2017-04-15,Check,Deposit,40525
T01407,A00145,2021-06-01,Debit_Card,Purchase,8200
T01408,,2015-09-02,Debit_Card,Transfer,12507
T01409,A00023,2023-07-21,Credit_Card,Deposit,22245
T01410,,2019-07-05,Credit_Card,Purchase,50725
T01411,A00295,2021-08-02,Credit_Card,,null
T01412,A00039,2021-04-12,Cash,Transfer,81268
T01413,A00697,null,Credit_Card,Withdrawal,62157
T01414,A00252,2020-06-30,Cash,Deposit,80960
T01415,A00989,2019-12-15,Cash,Deposit,61340
T01416,A00444,null,,Purchase,5981
T01417,A00886,2014-06-17,Cash,Transfer,42506
T01418,A00271,2021-10-04,,Withdrawal,80836
T01419,A00633,2014-06-12,Debit_Card,Transfer,85680
T01420,,2020-07-11,Check,Purchase,35532
T01421,A00739,2015-10-22,Credit_Card,Deposit,52338
T01422,A00861,2023-03-30,Credit_Card,Transfer,69307
T01423,A00387,2020-05-26,,,36369
,A00822,2022-02-07,Cash,Transfer,81060
,A00810,2022-11-09,,Deposit,45349
,A00678,2014-10-01,Check,Transfer,null
T01427,A00239,2017-11-21,Check,Transfer,84451
,A00677,2022-07-20,Cash,Transfer,null
T01429,A00824,2015-07-11,Check,Deposit,80153
,A00080,2017-04-02,Credit_Card,Withdrawal,80943
,,null,Debit_Card,Transfer,1601
T01432,A00315,2021-11-06,Cash,Deposit,86608
T01433,A00247,2021-11-01,Check,Deposit,37438
T01434,A00186,2015-10-16,Check,Withdrawal,41570
T01435,A00745,null,Credit_Card,,79458
T01436,A00127,2014-01-29,Debit_Card,Withdrawal,24568
T01437,,2022-02-21,,Deposit,71391
T01438,A00005,2023-04-18,Cash,Deposit,17089
T01439,A00944,2016-08-02,Cash,Deposit,68522
T01440,A00254,2016-08-19,Debit_Card,Deposit,70302
T01441,,2023-03-05,Check,Deposit,87186
,A00663,2018-03-24,Credit_Card,Transfer,19511
T01443,A00108,2022-03-11,Credit_Card,,85667
T01444,A00061,2019-06-13,,Transfer,87626
T01445,,2018-07-08,Debit_Card,,null
T01446,A00726,2018-05-07,Cash,Deposit,73833
T01447,A00056,2014-10-08,Debit_Card,Deposit,60285
T01448,A00270,2020-10-14,,Purchase,73564
T01449,A00058,2019-09-05,Debit_Card,Purchase,94155
T01450,,2020-03-17,Cash,Transfer,79248
T01451,,2018-03-25,Credit_Card,Deposit,74975
T01452,,2021-01-28,Cash,Deposit,null
T01453,A00118,null,Cash,Deposit,null
T01454,,2014-02-23,Debit_Card,,85359
T01455,A00465,null,Check,Transfer,99743
T01456,A00008,2022-05-20,Credit_Card,,75344
T01457,A00119,2013-12-14,Check,Deposit,50223
T01458,A00628,2021-06-06,Credit_Card,Purchase,10341
T01459,A00547,2021-02-28,Check,Deposit,90687
T01460,,2022-06-12,Check,Deposit,65955
T01461,A00926,2016-03-13,Cash,Transfer,26940
T01462,A00203,2015-12-16,Cash,Purchase,29872
T01463,A00659,2018-06-02,Cash,Transfer,24511
T01464,A00011,2014-04-06,Cash,Transfer,84785
,A00126,2017-05-08,Cash,Deposit,null
T01466,A00435,2018-02-26,Credit_Card,Transfer,87659
,A00942,2018-10-07,Credit_Card,Transfer,73959
T01468,A00038,2015-01-16,,Deposit,75164
T01469,A00023,2022-02-20,Credit_Card,Purchase,22044
,A00096,2019-05-26,Credit_Card,Deposit,19401
T01471,A00525,2022-06-01,Check,Transfer,64723
T01472,A00246,2022-08-04,Cash,Withdrawal,52523
T01473,A00073,2015-09-11,Cash,Purchase,14441
T01474,,2019-05-14,Check,Purchase,63243
,A00339,2020-12-13,Credit_Card,Purchase,99670
T01476,,2013-10-26,Check,Transfer,null
T01477,A00347,2018-02-22,Check,Withdrawal,null
T01478,A00331,2018-03-15,Debit_Card,Withdrawal,8532
T01479,A00831,2019-07-24,Check,Purchase,29081
T01480,A00429,2018-11-26,Cash,Purchase,8438
T01481,A00859,2017-09-07,Check,Withdrawal,12172
T01482,A00682,2019-07-04,Debit_Card,,32040
T01483,A00140,2014-02-12,Cash,Purchase,80322
T01484,A00626,2023-08-10,Check,Transfer,null
T01485,A00785,2020-09-30,Debit_Card,Purchase,8639
T01486,,2014-08-24,Debit_Card,Purchase,3456
T01487,A00378,2014-07-22,Credit_Card,Purchase,80673
,A00515,2019-09-24,Debit_Card,Transfer,9757
T01489,A00279,2023-05-15,Credit_Card,Withdrawal,28725
