ACCOUNT_ID,CUSTOMER_ID,BRANCH_ID,OPENING_BALANCE,ACCOUNT_OPEN_DATE,ACCOUNT_TYPE,ACCOUNT_STATUS
A00805,C00805,b00023,183977,2021-06-05,CHECKING,PENDING
a00806,c00806,B00002,397159,2015-10-15,savings,Pending
,C00807,B00022,885166,2022-03-01,,CLOSED
A00808,C00808,b00027,162637,2017-08-12,Checking,
a00809,C00809,B00021,313553,2018-11-21,Fixed Deposit,active
A00810,,B00033,498513,2019-01-24,Fixed Deposit,pending
,c00811,b00026,485021,2019-09-20,Savings,
a00812,C00812,b00018,519939,2022-02-01,SAVINGS,closed
A00813,C00813,b00024,154109,2018-12-17,Checking,Pending
a00814,c00814,B00016,85205,2015-06-28,savings,Active
a00815,C00815,,486564,2016-06-17,Savings,pending
a00816,C00816,b00041,17412,2017-04-12,FIXED DEPOSIT,ACTIVE
A00817,C00817,B00048,null,2015-06-06,FIXED DEPOSIT,active
,C00818,b00023,414336,2015-06-20,,active
A00819,C00819,b00020,124544,2014-09-16,savings,PENDING
A00820,,b00028,476110,2021-01-27,FIXED DEPOSIT,ACTIVE
A00821,C00821,b00035,640774,2022-06-15,FIXED DEPOSIT,pending
A00822,C00822,b00022,873019,2014-03-02,,active
,C00823,B00047,356877,2015-09-23,FIXED DEPOSIT,Active
A00824,c00824,,995223,2014-02-02,Fixed Deposit,
a00825,C00825,b00045,925858,2015-02-01,fixed deposit,active
a00826,C00826,B00006,162780,2022-05-10,SAVINGS,closed
A00827,C00827,b00014,null,2021-01-14,checking,PENDING
a00828,c00828,B00033,255498,2015-07-15,Savings,closed
,c00829,B00035,49384,2014-10-22,,
,C00830,B00009,null,null,CHECKING,Closed
A00831,c00831,B00046,927852,2023-05-31,FIXED DEPOSIT,pending
a00832,C00832,B00026,811858,2018-10-12,CHECKING,active
A00833,c00833,B00006,471671,2017-04-18,CHECKING,Active
,C00834,b00025,62709,2020-10-03,SAVINGS,pending
A00835,c00835,b00043,30266,2013-12-17,fixed deposit,PENDING
a00836,C00836,B00036,199677,2014-10-05,Fixed Deposit,ACTIVE
A00837,C00837,b00022,null,2020-12-12,checking,Active
A00838,C00838,B00034,null,2016-07-21,FIXED DEPOSIT,ACTIVE
,,,103784,2019-05-16,,PENDING
A00840,c00840,b00042,468318,2015-04-09,Fixed Deposit,Closed
,,B00031,183098,2017-12-09,fixed deposit,ACTIVE
a00842,C00842,B00011,795076,2016-07-02,Savings,pending
A00843,C00843,B00019,546102,2020-05-16,checking,Pending
A00844,c00844,B00030,503721,2021-12-03,checking,closed
A00845,C00845,B00050,420436,2022-05-21,Savings,CLOSED
a00846,c00846,B00034,688840,2020-05-28,,
A00847,C00847,,null,2021-12-26,,active
A00848,c00848,B00005,50616,2016-07-30,FIXED DEPOSIT,Closed
a00849,c00849,B00035,747659,2014-10-19,fixed deposit,closed
A00850,C00850,B00035,null,2014-10-26,CHECKING,CLOSED
A00851,C00851,b00046,231667,null,SAVINGS,Active
A00852,c00852,,880939,2020-08-21,,pending
A00853,c00853,B00045,180984,2019-11-21,SAVINGS,pending
A00854,c00854,,null,2016-09-24,SAVINGS,ACTIVE
A00855,,b00042,995212,2020-08-03,Fixed Deposit,closed
A00856,C00856,B00029,57596,null,Savings,CLOSED
A00857,c00857,B00049,186209,null,fixed deposit,PENDING
A00858,,B00034,185344,2017-07-03,Checking,ACTIVE
A00859,C00859,B00019,590531,2016-12-26,Checking,active
A00860,C00860,b00017,750607,null,SAVINGS,Active
A00861,c00861,B00045,21600,2019-09-15,Fixed Deposit,Pending
a00862,C00862,B00035,null,2018-12-06,Checking,Closed
a00863,c00863,,133193,2014-12-08,Checking,Pending
A00864,c00864,B00046,269262,2013-10-23,savings,PENDING
a00865,C00865,b00048,261604,2022-01-05,FIXED DEPOSIT,pending
a00866,C00866,B00013,47496,2020-08-25,,Closed
A00867,C00867,B00022,880996,2015-11-29,fixed deposit,Active
a00868,c00868,B00014,null,2021-11-20,Checking,CLOSED
a00869,C00869,B00009,985000,2021-09-15,checking,PENDING
a00870,c00870,B00044,589431,2022-09-14,,pending
,c00871,b00001,63523,2020-08-30,FIXED DEPOSIT,closed
A00872,c00872,B00048,298954,2020-04-10,CHECKING,CLOSED
A00873,C00873,b00024,442054,2014-10-19,checking,Pending
a00874,C00874,,null,2019-10-27,,CLOSED
A00875,C00875,B00041,674330,2015-04-11,Fixed Deposit,closed
a00876,c00876,b00049,373342,2016-07-30,SAVINGS,CLOSED
A00877,C00877,B00008,125224,2022-02-17,fixed deposit,closed
a00878,C00878,B00007,null,2015-05-29,FIXED DEPOSIT,
A00879,C00879,b00010,300068,2014-02-18,fixed deposit,pending
A00880,c00880,B00038,378438,2014-05-27,Fixed Deposit,pending
A00881,C00881,B00013,559803,2020-05-10,Fixed Deposit,closed
A00882,C00882,B00009,90297,2023-02-04,FIXED DEPOSIT,PENDING
a00883,C00883,B00029,593487,2023-04-21,Savings,pending
A00884,C00884,B00020,405126,2019-01-02,fixed deposit,Active
a00885,C00885,B00012,178795,2015-08-21,Savings,pending
a00886,,B00007,186141,null,SAVINGS,ACTIVE
A00887,C00887,B00050,956802,2023-06-13,Checking,
A00888,C00888,,196253,2021-02-13,Savings,ACTIVE
a00889,c00889,B00006,null,2016-01-06,SAVINGS,
a00890,c00890,b00029,91859,2015-03-22,fixed deposit,ACTIVE
a00891,c00891,B00042,99840,2018-11-08,SAVINGS,CLOSED
A00892,C00892,B00029,969449,2014-05-11,FIXED DEPOSIT,closed
A00893,C00893,B00013,23030,2014-05-03,CHECKING,CLOSED
A00894,C00894,b00027,777481,2014-06-04,FIXED DEPOSIT,active
A00895,C00895,B00030,513669,2022-02-04,Savings,Active
,C00896,B00019,564916,2014-02-11,Savings,
A00897,,,368137,2023-03-17,Fixed Deposit,ACTIVE
,c00898,b00019,76332,2016-10-26,fixed deposit,closed
A00899,c00899,B00003,566585,2014-04-19,FIXED DEPOSIT,Closed
A00900,,B00040,180236,2018-09-20,checking,pending
A00901,C00901,B00004,757085,2020-05-30,,Active
a00902,C00902,B00009,380070,2014-09-25,,PENDING
a00903,c00903,B00028,null,2020-08-11,Savings,
a00904,C00904,b00027,982446,2023-02-27,checking,CLOSED
A00905,C00905,,null,2021-02-20,,active
A00906,c00906,B00044,982073,2014-08-19,checking,Closed
A00907,,B00029,433608,2015-04-12,SAVINGS,
A00908,c00908,b00014,427005,2021-07-15,Savings,active
a00909,C00909,,288777,2022-03-02,Fixed Deposit,pending
A00910,C00910,,230464,2023-03-28,fixed deposit,pending
a00911,C00911,,47561,2017-08-13,SAVINGS,PENDING
A00912,c00912,,508764,null,Fixed Deposit,PENDING
A00913,C00913,b00037,864926,2014-11-04,savings,
a00914,C00914,b00016,79699,2022-07-15,,Pending
a00915,C00915,,671114,null,fixed deposit,pending
A00916,,b00047,null,2022-01-21,fixed deposit,ACTIVE
A00917,C00917,B00033,275932,2019-02-03,Savings,closed
A00918,C00918,b00047,330412,2018-07-14,,CLOSED
a00919,,B00026,349664,2021-04-30,Checking,pending
A00920,c00920,B00029,925578,2023-01-31,fixed deposit,PENDING
A00921,C00921,B00047,360506,2018-04-16,CHECKING,PENDING
A00922,c00922,B00029,361866,2016-01-24,Fixed Deposit,
A00923,,B00048,279664,2022-04-29,savings,CLOSED
A00924,C00924,B00050,758267,2016-03-12,FIXED DEPOSIT,ACTIVE
a00925,C00925,b00036,604537,2023-07-06,,Active
a00926,c00926,B00044,37639,2022-11-19,savings,Closed
,c00927,b00015,819072,2022-05-29,CHECKING,ACTIVE
A00928,C00928,B00036,699344,2023-02-21,Fixed Deposit,ACTIVE
A00929,C00929,B00043,212087,2019-05-14,,pending
A00930,C00930,B00050,248114,2015-12-13,Fixed Deposit,ACTIVE
A00931,C00931,b00049,null,null,Savings,ACTIVE
a00932,C00932,B00012,61456,2016-11-15,FIXED DEPOSIT,ACTIVE
,C00933,b00014,406074,null,Savings,pending
,C00934,B00015,678740,2023-06-29,checking,Active
A00935,c00935,B00030,600098,2023-03-10,fixed deposit,
A00936,C00936,b00001,32119,2018-07-18,SAVINGS,Closed
a00937,,b00026,268646,2022-08-30,CHECKING,ACTIVE
a00938,C00938,b00011,631725,2014-04-26,CHECKING,PENDING
A00939,,b00028,324810,2016-08-14,,Closed
a00940,C00940,B00014,318067,2015-03-09,savings,active
A00941,C00941,B00012,634672,2021-04-30,SAVINGS,CLOSED
a00942,C00942,B00013,252475,2014-07-13,savings,
,C00943,B00040,837354,null,Checking,PENDING
A00944,C00944,B00021,140434,2023-04-07,Savings,
,C00945,b00020,948812,2020-08-06,SAVINGS,Closed
,c00946,B00047,null,null,CHECKING,active
A00947,C00947,b00039,201234,2017-02-11,fixed deposit,pending
a00948,C00948,B00006,464423,2014-09-04,,pending
A00949,C00949,b00004,111406,2014-10-09,SAVINGS,Closed
A00950,c00950,b00010,761081,2015-07-04,CHECKING,CLOSED
a00951,C00951,B00040,782387,2014-03-16,CHECKING,PENDING
A00952,C00952,b00037,884447,2016-11-20,fixed deposit,PENDING
a00953,c00953,B00026,56135,2021-05-14,fixed deposit,CLOSED
a00954,C00954,B00023,371322,null,savings,pending
A00955,c00955,B00048,484582,null,FIXED DEPOSIT,CLOSED
a00956,c00956,B00036,427324,2021-09-26,,Pending
a00957,C00957,B00016,537432,2014-08-27,,CLOSED
A00958,C00958,B00046,281548,2015-04-19,checking,
A00959,C00959,B00003,778588,2014-06-05,fixed deposit,active
,C00960,B00047,333894,2021-02-16,,closed
a00961,C00961,,600059,2017-06-15,SAVINGS,pending
a00962,c00962,B00041,187660,2016-07-01,checking,Pending
A00963,c00963,b00035,96371,2016-11-04,savings,
a00964,C00964,,36101,2016-09-18,CHECKING,Closed
A00965,C00965,B00004,237947,2022-07-12,CHECKING,pending
A00966,C00966,b00008,null,2014-12-06,CHECKING,Pending
A00967,C00967,B00022,688651,2023-03-10,FIXED DEPOSIT,pending
a00968,C00968,B00037,133188,2017-07-07,checking,closed
A00969,C00969,B00049,847907,2019-07-20,Checking,Closed
A00970,c00970,B00045,263648,2015-06-11,fixed deposit,Active
A00971,C00971,,911751,2022-11-25,CHECKING,Pending
A00972,c00972,b00047,849765,2017-01-12,Savings,PENDING
a00973,c00973,B00028,null,2021-10-16,Savings,Closed
A00974,C00974,B00043,435311,2014-08-29,checking,Pending
A00975,c00975,B00045,790886,2015-04-22,checking,active
A00976,C00976,B00032,null,2017-01-07,savings,pending
,C00977,b00049,null,2015-01-04,Savings,Pending
A00978,,B00022,null,2017-01-26,checking,Pending
a00979,C00979,B00011,527923,2019-03-09,FIXED DEPOSIT,ACTIVE
A00980,c00980,,694723,2014-04-09,CHECKING,pending
A00981,C00981,B00010,904027,null,Checking,closed
a00982,C00982,b00018,889442,2014-10-22,SAVINGS,PENDING
A00983,C00983,B00012,674223,2021-12-01,,active
A00984,C00984,b00004,null,2023-05-05,CHECKING,CLOSED
,C00985,b00011,296056,2014-07-09,fixed deposit,ACTIVE
a00986,c00986,B00029,788908,2021-11-29,Fixed Deposit,closed
,C00987,b00029,314595,2016-04-18,CHECKING,Closed
,C00988,B00035,438983,2016-07-30,checking,Active
A00989,C00989,B00021,649574,null,checking,Active
A00990,C00990,b00040,164521,2017-04-02,CHECKING,pending
A00991,c00991,B00005,695577,null,SAVINGS,ACTIVE
,,B00029,670111,2015-03-03,Fixed Deposit,PENDING
a00993,C00993,B00050,18175,2019-08-26,Checking,Active
A00994,C00994,B00017,518498,2021-02-06,fixed deposit,active
a00995,C00995,b00004,964300,2018-07-05,savings,Closed
a00996,C00996,B00024,836820,2015-12-19,fixed deposit,
A00997,C00997,b00016,163305,2020-02-05,Checking,closed
A00998,,b00035,480550,2020-06-24,CHECKING,ACTIVE
A00999,C00999,b00006,601535,2016-04-30,Savings,closed
A01000,C01000,b00009,638325,2022-05-07,Savings,PENDING
a00011,C00011,B00038,151556,2014-08-24,FIXED DEPOSIT,PENDING
,C00032,B00029,844500,2022-12-30,checking,
A00052,C00052,B00049,593119,2021-02-25,SAVINGS,Pending
,c00056,,70339,2019-09-13,Fixed Deposit,PENDING
A00104,C00104,b00012,313146,2015-01-27,fixed deposit,
A00144,c00144,B00006,null,2015-04-05,CHECKING,PENDING
a00166,c00166,B00010,640449,2022-06-06,Fixed Deposit,PENDING
a00181,C00181,b00034,955732,2021-09-29,CHECKING,pending
a00221,C00221,B00028,78117,2016-04-06,Checking,Pending
A00223,C00223,B00020,243489,2023-07-29,Checking,Pending
A00286,c00286,,872833,2016-09-07,CHECKING,PENDING
A00298,c00298,B00002,200630,2017-06-22,SAVINGS,pending
A00314,C00314,b00039,null,2021-02-28,Savings,PENDING
A00341,c00341,b00049,248852,2020-01-05,fixed deposit,closed
A00362,C00362,B00024,708114,2015-01-15,savings,Active
a00379,c00379,B00018,133792,2015-12-19,Savings,CLOSED
A00389,C00389,B00031,916760,2020-06-04,Savings,CLOSED
A00414,c00414,B00011,187400,2015-01-26,Fixed Deposit,Pending
A00419,C00419,B00010,null,2022-10-30,Fixed Deposit,closed
a00492,C00492,B00013,64938,null,fixed deposit,CLOSED
a00495,,B00025,57393,null,SAVINGS,pending
A00524,c00524,B00033,null,2019-02-27,CHECKING,
A00525,C00525,B00018,535502,2019-04-13,FIXED DEPOSIT,Pending
a00539,c00539,B00049,226574,2017-01-07,checking,Active
a00580,C00580,b00031,441187,2021-03-31,Savings,Closed
a00603,c00603,b00038,318809,2017-01-17,Savings,Closed
A00658,C00658,B00030,49403,2023-07-23,Checking,Pending
A00686,c00686,B00035,null,null,FIXED DEPOSIT,CLOSED
A00703,c00703,,135578,2014-01-11,savings,Pending
A00710,C00710,B00028,20591,2014-10-10,savings,ACTIVE
a00734,C00734,b00043,86605,2021-02-01,Checking,
A00791,c00791,B00013,7524,2021-03-23,Fixed Deposit,Active
A00797,c00797,B00006,489707,2019-06-24,FIXED DEPOSIT,pending
A00811,c00811,B00020,804304,2021-06-23,Savings,CLOSED
A00874,,b00044,null,2015-03-10,savings,closed
,c00917,,439556,2014-11-27,Checking,closed
A00948,c00948,B00032,185336,2019-10-31,Checking,pending
A00953,C00953,B00047,633613,2020-07-27,checking,Closed
a00958,c00958,B00026,659673,2021-04-08,Savings,pending
a00972,C00972,b00011,728146,2014-04-03,FIXED DEPOSIT,PENDING
A00987,c00987,B00031,577227,2019-02-02,fixed deposit,Active
A00051,C00051,B00026,658995,2020-11-20,Checking,ACTIVE
a00094,C00094,,795677,2020-10-21,CHECKING,
A00097,C00097,B00008,591923,2015-12-08,Savings,
A00105,c00105,B00005,148245,2022-05-25,checking,CLOSED
a00109,c00109,b00004,921133,2022-09-12,SAVINGS,Pending
A00133,C00133,B00011,529346,2018-06-16,FIXED DEPOSIT,pending
A00149,c00149,b00049,639299,2017-02-28,checking,closed
,C00150,b00005,392649,2015-03-21,CHECKING,Pending
a00151,c00151,b00004,849966,2023-08-21,Checking,ACTIVE
a00168,C00168,,840434,2023-01-31,Checking,PENDING
a00181,C00181,B00004,809059,2020-09-20,fixed deposit,pending
A00213,C00213,B00027,119380,2020-04-24,savings,Pending
A00214,c00214,B00028,880666,2016-04-27,Fixed Deposit,Closed
A00221,C00221,B00027,185174,2021-07-25,FIXED DEPOSIT,pending
a00264,c00264,B00021,533919,2018-08-08,fixed deposit,closed
a00284,C00284,B00013,847681,2014-05-14,SAVINGS,CLOSED
a00290,c00290,B00020,854116,2014-08-05,SAVINGS,
A00332,C00332,b00018,350812,2021-07-14,Savings,Closed
A00363,C00363,B00030,328765,null,CHECKING,
A00364,c00364,B00031,799346,2014-05-18,Savings,pending
A00384,c00384,,195105,2014-11-03,savings,Closed
A00398,c00398,B00028,698160,2016-02-24,savings,Pending
A00411,,B00007,614209,null,SAVINGS,
A00430,C00430,B00036,464761,2019-02-13,checking,pending
A00527,c00527,B00042,825003,2017-02-19,FIXED DEPOSIT,
,c00529,B00002,467519,2023-04-05,CHECKING,Pending
A00557,c00557,B00021,3046,2020-11-28,Savings,Pending
A00564,C00564,b00004,848082,2017-12-08,,
A00601,C00601,,901194,2017-08-22,checking,active
a00613,C00613,B00050,258427,2017-11-24,checking,Active
a00631,C00631,b00023,123711,2017-05-18,Fixed Deposit,Active
A00672,c00672,B00004,38792,2016-01-26,Checking,active
a00674,C00674,B00005,20328,2023-07-24,fixed deposit,Pending
a00695,,b00045,null,2022-01-24,fixed deposit,active
A00696,C00696,B00022,361398,2016-03-05,checking,Pending
,c00755,B00012,981764,2019-10-12,Checking,active
A00773,C00773,B00024,384194,null,,PENDING
A00810,c00810,b00034,41961,2017-06-22,FIXED DEPOSIT,pending
A00821,C00821,b00047,null,2020-12-24,fixed deposit,Closed
,C00837,B00001,765672,2023-03-27,checking,PENDING
a00848,C00848,B00039,229069,2018-01-26,SAVINGS,PENDING
A00849,c00849,B00049,78413,2016-07-04,CHECKING,
,C00864,B00030,622981,2020-03-05,savings,Active
A00941,C00941,B00024,null,2018-10-24,Savings,pending
A00977,C00977,,125427,null,Checking,
A00978,,b00050,152704,2022-01-10,Fixed Deposit,Active
a00017,C00017,B00033,348588,2017-10-17,checking,ACTIVE
a00023,C00023,b00024,696135,2014-11-07,checking,CLOSED
A00060,c00060,B00038,394388,2022-02-21,checking,pending
a00067,C00067,b00026,265368,2019-08-16,Savings,Active
A00077,C00077,B00023,394206,null,Fixed Deposit,closed
A00148,C00148,,869002,2023-05-03,savings,Closed
A00163,C00163,b00004,437126,null,fixed deposit,Active
A00226,C00226,B00002,362229,2019-10-19,,ACTIVE
A00236,C00236,b00013,627006,2020-12-22,CHECKING,ACTIVE
a00238,c00238,B00023,278492,2020-12-29,Savings,pending
A00245,C00245,b00002,null,2018-07-31,savings,
A00257,C00257,,356679,2017-07-16,CHECKING,Closed
,C00271,,null,2017-04-13,SAVINGS,closed
A00307,c00307,B00004,36171,2017-08-06,Savings,PENDING
a00345,C00345,B00012,670325,2018-01-20,Checking,pending
a00349,,b00028,678528,2014-08-12,Savings,Pending
A00352,c00352,b00047,805416,null,Checking,pending
,c00353,b00009,185013,2018-11-03,Checking,CLOSED
A00361,C00361,B00030,188139,2017-06-15,SAVINGS,Pending
a00363,C00363,b00014,243438,2022-07-01,Checking,PENDING
A00366,C00366,b00036,168048,2014-03-12,fixed deposit,Active
a00408,C00408,,791120,null,checking,Closed
A00432,c00432,B00050,null,2019-06-06,savings,pending
A00481,C00481,b00041,330648,2020-11-14,FIXED DEPOSIT,ACTIVE
A00510,C00510,B00031,559017,2014-08-15,,closed
A00515,C00515,b00035,192079,2016-09-19,savings,Active
A00517,C00517,B00031,null,2021-08-04,CHECKING,CLOSED
A00528,C00528,b00023,901560,2018-07-09,Checking,Pending
A00581,C00581,b00014,209152,2020-10-13,savings,pending
a00614,C00614,b00019,239904,2018-03-30,savings,PENDING
A00668,c00668,B00028,257527,2020-01-26,SAVINGS,Active
A00677,c00677,B00009,30002,2014-12-05,fixed deposit,CLOSED
A00697,C00697,b00033,293421,2016-11-10,Checking,active
,c00698,b00037,266462,2020-09-20,SAVINGS,CLOSED
a00752,C00752,,null,null,,PENDING
a00789,C00789,b00029,555941,2020-06-05,Checking,closed
a00814,c00814,b00016,85205,2015-06-28,savings,Active
,C00830,B00009,null,null,checking,Closed
a00845,c00845,b00050,420436,2022-05-21,Savings,closed
,C00871,b00001,63523,2020-08-30,fixed deposit,CLOSED
,c00898,B00019,76332,2016-10-26,Fixed Deposit,closed
a00950,c00950,b00010,761081,2015-07-04,checking,CLOSED
A00998,,b00035,480550,2020-06-24,CHECKING,active
