ACCOUNT_ID,TRANSACTION_ID,TRANSACTION_DATE,TRANSACTION_MEDIA,TRANSACTION_TYPE,TRANSACTION_AMOUNT,_silver_loaded_at
A00924,T03998,2021-04-06,Credit_Card,Withdrawal,45899,2026-04-17T08:27:31.745Z
A00946,T00736,2023-07-26,Debit_Card,Purchase,69046,2026-04-17T08:27:31.745Z
A00962,T02926,2022-11-28,Credit_Card,Purchase,50235,2026-04-17T08:27:31.745Z
A00967,T03323,2022-01-03,Unknown,Deposit,73665,2026-04-17T08:27:31.745Z
A00142,T03416,2017-03-04,Debit_Card,Purchase,19629,2026-04-17T08:27:31.745Z
A00224,T02641,2018-11-23,Debit_Card,Purchase,86170,2026-04-17T08:27:31.745Z
A00550,T03284,2023-07-19,Debit_Card,Withdrawal,17402,2026-04-17T08:27:31.745Z
A00007,T02116,2021-03-31,Cash,Transfer,27781,2026-04-17T08:27:31.745Z
A00012,T00767,2014-11-23,Debit_Card,Deposit,42186,2026-04-17T08:27:31.745Z
A00044,T01119,2015-04-27,Debit_Card,Purchase,49713,2026-04-17T08:27:31.745Z
A00111,T01903,2023-08-05,Check,Unknown,9202,2026-04-17T08:27:31.745Z
A00112,T01792,2016-08-04,Credit_Card,Transfer,49713,2026-04-17T08:27:31.745Z
A00114,T00581,2015-11-13,Cash,Purchase,57264,2026-04-17T08:27:31.745Z
A00175,T01448,2023-05-30,Check,Transfer,88845,2026-04-17T08:27:31.745Z
A00189,T02858,2023-07-08,Unknown,Deposit,79137,2026-04-17T08:27:31.745Z
A00202,T02083,2021-01-17,Credit_Card,Unknown,27052,2026-04-17T08:27:31.745Z
A00217,T03494,2020-01-05,Debit_Card,Deposit,49713,2026-04-17T08:27:31.745Z
A00218,T02325,2015-12-02,Debit_Card,Unknown,4706,2026-04-17T08:27:31.745Z
A00221,T03395,2013-12-07,Debit_Card,Transfer,5686,2026-04-17T08:27:31.745Z
A00240,T01548,2017-04-07,Cash,Transfer,62258,2026-04-17T08:27:31.745Z
A00350,T02624,2017-01-25,Cash,Transfer,24310,2026-04-17T08:27:31.745Z
A00360,T02110,2023-04-18,Unknown,Deposit,49713,2026-04-17T08:27:31.745Z
A00373,T03749,2022-09-05,Cash,Deposit,97577,2026-04-17T08:27:31.745Z
A00374,T02157,2022-07-20,Debit_Card,Unknown,78621,2026-04-17T08:27:31.745Z
A00389,T01564,2019-07-08,Check,Purchase,11660,2026-04-17T08:27:31.745Z
A00392,T02827,1900-01-01,Credit_Card,Deposit,96652,2026-04-17T08:27:31.745Z
A00438,T00892,2021-04-02,Cash,Withdrawal,52176,2026-04-17T08:27:31.745Z
A00469,T01076,2022-06-05,Unknown,Withdrawal,93737,2026-04-17T08:27:31.745Z
A00509,T00528,2021-09-01,Check,Transfer,89276,2026-04-17T08:27:31.745Z
A00521,T00501,2019-11-01,Unknown,Transfer,98599,2026-04-17T08:27:31.745Z
A00554,T00269,2022-07-12,Debit_Card,Withdrawal,48848,2026-04-17T08:27:31.745Z
A00563,T01340,1900-01-01,Credit_Card,Withdrawal,62343,2026-04-17T08:27:31.745Z
A00581,T01122,2022-12-06,Check,Withdrawal,12398,2026-04-17T08:27:31.745Z
A00592,T02199,2021-11-18,Cash,Deposit,5455,2026-04-17T08:27:31.745Z
A00660,T03941,2018-03-26,Credit_Card,Withdrawal,50504,2026-04-17T08:27:31.745Z
A00677,T00515,2021-05-07,Check,Purchase,12867,2026-04-17T08:27:31.745Z
A00708,T01044,1900-01-01,Unknown,Purchase,89555,2026-04-17T08:27:31.745Z
A00718,T02236,2020-04-26,Debit_Card,Deposit,15669,2026-04-17T08:27:31.745Z
A00840,T02402,2015-02-07,Check,Deposit,47683,2026-04-17T08:27:31.745Z
A00888,T00216,2017-09-30,Check,Transfer,36547,2026-04-17T08:27:31.745Z
A00901,T02550,2017-05-06,Credit_Card,Purchase,48281,2026-04-17T08:27:31.745Z
A00911,T01292,2017-09-17,Debit_Card,Withdrawal,37586,2026-04-17T08:27:31.745Z
A00923,T03359,2017-07-24,Check,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00950,T00871,2014-07-30,Cash,Transfer,47404,2026-04-17T08:27:31.745Z
A00968,T00797,2021-08-30,Credit_Card,Unknown,62965,2026-04-17T08:27:31.745Z
A00970,T02549,2017-09-17,Cash,Transfer,2924,2026-04-17T08:27:31.745Z
A00992,T01664,2016-05-27,Check,Unknown,93724,2026-04-17T08:27:31.745Z
A00003,T02299,2016-03-04,Check,Transfer,2842,2026-04-17T08:27:31.745Z
A00009,T00156,2019-11-20,Credit_Card,Purchase,35828,2026-04-17T08:27:31.745Z
A00033,T00096,2018-01-08,Cash,Transfer,60953,2026-04-17T08:27:31.745Z
A00209,T00007,2019-02-01,Check,Deposit,38459,2026-04-17T08:27:31.745Z
A00253,T02808,2022-01-11,Unknown,Deposit,43171,2026-04-17T08:27:31.745Z
A00291,T01721,2018-03-14,Cash,Transfer,36937,2026-04-17T08:27:31.745Z
A00440,T02308,2017-12-22,Cash,Transfer,63073,2026-04-17T08:27:31.745Z
A00698,T01838,2014-06-11,Debit_Card,Withdrawal,40141,2026-04-17T08:27:31.745Z
A00760,T02427,2016-05-11,Credit_Card,Transfer,9697,2026-04-17T08:27:31.745Z
A00816,T02178,2018-03-23,Debit_Card,Unknown,49713,2026-04-17T08:27:31.745Z
A00909,T00277,2021-08-21,Credit_Card,Deposit,98016,2026-04-17T08:27:31.745Z
A00917,T01112,2023-01-14,Credit_Card,Purchase,43608,2026-04-17T08:27:31.745Z
A00932,T04504,2017-12-04,Check,Withdrawal,41468,2026-04-17T08:27:31.745Z
A00510,T00999,2020-08-17,Debit_Card,Withdrawal,8258,2026-04-17T08:27:31.745Z
A00739,T00293,2015-03-09,Credit_Card,Purchase,63226,2026-04-17T08:27:31.745Z
A00077,T03471,2020-10-13,Debit_Card,Withdrawal,76551,2026-04-17T08:27:31.745Z
A00155,T00670,2020-10-09,Cash,Transfer,29971,2026-04-17T08:27:31.745Z
A00171,T02093,2014-10-14,Debit_Card,Transfer,18516,2026-04-17T08:27:31.745Z
A00173,T02305,2019-10-08,Debit_Card,Deposit,79887,2026-04-17T08:27:31.745Z
A00205,T01138,2021-06-10,Check,Purchase,93286,2026-04-17T08:27:31.745Z
A00301,T04030,2014-12-25,Debit_Card,Unknown,1810,2026-04-17T08:27:31.745Z
A00349,T00598,2023-07-21,Cash,Purchase,22076,2026-04-17T08:27:31.745Z
A00356,T00011,2017-11-11,Debit_Card,Withdrawal,84020,2026-04-17T08:27:31.745Z
A00397,T04101,2022-10-17,Check,Transfer,81317,2026-04-17T08:27:31.745Z
A00515,T00943,2021-03-06,Unknown,Purchase,27184,2026-04-17T08:27:31.745Z
A00552,T03150,2022-09-08,Check,Transfer,33797,2026-04-17T08:27:31.745Z
A00560,T02108,2021-12-14,Credit_Card,Purchase,20952,2026-04-17T08:27:31.745Z
A00627,T00171,2014-11-22,Credit_Card,Purchase,76575,2026-04-17T08:27:31.745Z
A00635,T02252,2014-09-13,Credit_Card,Withdrawal,32983,2026-04-17T08:27:31.745Z
A00659,T01463,2018-06-02,Cash,Transfer,24511,2026-04-17T08:27:31.745Z
A00667,T01765,2020-02-25,Credit_Card,Transfer,82765,2026-04-17T08:27:31.745Z
A00683,T03605,1900-01-01,Check,Withdrawal,19740,2026-04-17T08:27:31.745Z
A00704,T01927,2022-10-23,Check,Unknown,5604,2026-04-17T08:27:31.745Z
A00723,T01637,2021-09-08,Cash,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00734,T01453,2018-12-15,Cash,Unknown,14278,2026-04-17T08:27:31.745Z
A00736,T02757,2022-05-31,Credit_Card,Unknown,77669,2026-04-17T08:27:31.745Z
A00770,T01018,2014-07-29,Cash,Unknown,65415,2026-04-17T08:27:31.745Z
A00819,T00963,2021-08-08,Check,Transfer,49713,2026-04-17T08:27:31.745Z
A00838,T00105,1900-01-01,Check,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00847,T00321,2020-09-12,Debit_Card,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00905,T03825,2014-06-06,Credit_Card,Deposit,25037,2026-04-17T08:27:31.745Z
A00956,T00998,2022-12-12,Check,Unknown,61452,2026-04-17T08:27:31.745Z
A00095,T00419,2018-03-21,Credit_Card,Unknown,65513,2026-04-17T08:27:31.745Z
A00264,T01602,2019-06-21,Cash,Withdrawal,65898,2026-04-17T08:27:31.745Z
A00300,T02357,2023-01-17,Debit_Card,Transfer,49713,2026-04-17T08:27:31.745Z
A00376,T02583,2019-11-11,Credit_Card,Deposit,25036,2026-04-17T08:27:31.745Z
A00629,T02618,2022-09-12,Credit_Card,Withdrawal,74217,2026-04-17T08:27:31.745Z
A00711,T02129,1900-01-01,Check,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00795,T01570,2019-03-27,Debit_Card,Unknown,26763,2026-04-17T08:27:31.745Z
A00436,T02640,2019-12-01,Credit_Card,Deposit,92981,2026-04-17T08:27:31.745Z
A00692,T02329,2022-09-30,Unknown,Deposit,23563,2026-04-17T08:27:31.745Z
A00864,T01208,2018-07-25,Debit_Card,Purchase,3415,2026-04-17T08:27:31.745Z
A00883,T01773,2019-08-24,Debit_Card,Purchase,20307,2026-04-17T08:27:31.745Z
A00055,T01620,2020-02-06,Cash,Purchase,35300,2026-04-17T08:27:31.745Z
A00069,T03003,2022-01-26,Check,Deposit,25499,2026-04-17T08:27:31.745Z
A00071,T03483,2020-09-14,Debit_Card,Deposit,49713,2026-04-17T08:27:31.745Z
A00119,T03314,2019-10-04,Credit_Card,Deposit,52604,2026-04-17T08:27:31.745Z
A00132,T02722,2015-03-12,Cash,Transfer,94164,2026-04-17T08:27:31.745Z
A00140,T02012,2021-06-23,Cash,Purchase,53168,2026-04-17T08:27:31.745Z
A00157,T03044,2022-01-10,Debit_Card,Transfer,65273,2026-04-17T08:27:31.745Z
A00211,T02614,2018-12-03,Unknown,Withdrawal,17755,2026-04-17T08:27:31.745Z
A00249,T00831,2015-09-15,Credit_Card,Withdrawal,1645,2026-04-17T08:27:31.745Z
A00254,T01153,2020-08-24,Debit_Card,Deposit,71968,2026-04-17T08:27:31.745Z
A00265,T03139,2015-11-11,Debit_Card,Unknown,15028,2026-04-17T08:27:31.745Z
A00298,T02131,2022-06-03,Debit_Card,Withdrawal,75397,2026-04-17T08:27:31.745Z
A00348,T00481,2021-07-14,Credit_Card,Purchase,7341,2026-04-17T08:27:31.745Z
A00385,T01238,2022-10-26,Credit_Card,Withdrawal,68350,2026-04-17T08:27:31.745Z
A00479,T01432,2022-08-22,Unknown,Unknown,60772,2026-04-17T08:27:31.745Z
A00570,T03329,2022-12-21,Debit_Card,Unknown,10570,2026-04-17T08:27:31.745Z
A00625,T04497,2019-08-26,Cash,Transfer,89608,2026-04-17T08:27:31.745Z
A00681,T02144,2015-06-11,Debit_Card,Transfer,97929,2026-04-17T08:27:31.745Z
A00694,T00406,2019-11-06,Credit_Card,Purchase,49713,2026-04-17T08:27:31.745Z
A00716,T02678,2021-08-16,Debit_Card,Deposit,42751,2026-04-17T08:27:31.745Z
A00725,T02235,2020-09-04,Credit_Card,Transfer,55238,2026-04-17T08:27:31.745Z
A00731,T02543,2023-06-11,Credit_Card,Withdrawal,79939,2026-04-17T08:27:31.745Z
A00744,T00258,1900-01-01,Check,Withdrawal,17653,2026-04-17T08:27:31.745Z
A00788,T00962,1900-01-01,Debit_Card,Deposit,98729,2026-04-17T08:27:31.745Z
A00877,T00344,2020-09-11,Check,Deposit,99347,2026-04-17T08:27:31.745Z
A00886,T00176,2019-09-18,Credit_Card,Withdrawal,63530,2026-04-17T08:27:31.745Z
A00889,T00261,2023-05-06,Cash,Purchase,71678,2026-04-17T08:27:31.745Z
A00893,T04510,2021-06-18,Unknown,Withdrawal,75774,2026-04-17T08:27:31.745Z
A00914,T03082,2020-04-06,Cash,Deposit,83072,2026-04-17T08:27:31.745Z
A00997,T01273,2023-02-06,Check,Withdrawal,86240,2026-04-17T08:27:31.745Z
A00057,T01842,1900-01-01,Credit_Card,Transfer,18617,2026-04-17T08:27:31.745Z
A00067,T00789,2017-12-29,Check,Transfer,55737,2026-04-17T08:27:31.745Z
A00162,T00464,2019-06-27,Cash,Withdrawal,13797,2026-04-17T08:27:31.745Z
A00222,T01698,2021-01-13,Debit_Card,Purchase,49713,2026-04-17T08:27:31.745Z
A00246,T03013,2015-10-22,Unknown,Unknown,29736,2026-04-17T08:27:31.745Z
A00359,T02190,2021-04-24,Check,Withdrawal,83632,2026-04-17T08:27:31.745Z
A00443,T00879,2014-12-18,Check,Deposit,93387,2026-04-17T08:27:31.745Z
A00633,T00896,2019-09-18,Check,Withdrawal,34082,2026-04-17T08:27:31.745Z
A00655,T02877,2020-04-10,Credit_Card,Deposit,2478,2026-04-17T08:27:31.745Z
A00714,T00965,2021-12-26,Cash,Deposit,22860,2026-04-17T08:27:31.745Z
A00940,T01008,2017-09-03,Cash,Transfer,25476,2026-04-17T08:27:31.745Z
A00954,T01452,2017-05-01,Debit_Card,Purchase,53307,2026-04-17T08:27:31.745Z
A00989,T01415,2019-12-15,Cash,Deposit,61340,2026-04-17T08:27:31.745Z
A00108,T01039,2014-12-03,Check,Withdrawal,66211,2026-04-17T08:27:31.745Z
A00650,T01613,2021-08-10,Cash,Transfer,49713,2026-04-17T08:27:31.745Z
A00952,T03027,2020-03-13,Credit_Card,Transfer,91788,2026-04-17T08:27:31.745Z
A00999,T00908,2014-10-13,Cash,Deposit,76902,2026-04-17T08:27:31.745Z
A00008,T03231,2021-06-09,Credit_Card,Transfer,59922,2026-04-17T08:27:31.745Z
A00011,T01259,2015-10-09,Check,Withdrawal,35990,2026-04-17T08:27:31.745Z
A00054,T02669,2021-04-25,Cash,Transfer,56869,2026-04-17T08:27:31.745Z
A00066,T01802,2022-01-31,Check,Deposit,28488,2026-04-17T08:27:31.745Z
A00089,T03746,2023-02-15,Check,Transfer,50182,2026-04-17T08:27:31.745Z
A00103,T02435,2016-12-29,Unknown,Withdrawal,86694,2026-04-17T08:27:31.745Z
A00139,T04125,2019-08-18,Debit_Card,Transfer,95088,2026-04-17T08:27:31.745Z
A00172,T00159,2020-08-11,Credit_Card,Deposit,54797,2026-04-17T08:27:31.745Z
A00174,T01071,2022-06-07,Cash,Deposit,66435,2026-04-17T08:27:31.745Z
A00193,T01111,2017-03-03,Credit_Card,Transfer,53581,2026-04-17T08:27:31.745Z
A00199,T02448,2017-01-31,Unknown,Purchase,75098,2026-04-17T08:27:31.745Z
A00231,T03021,2022-12-18,Debit_Card,Purchase,84070,2026-04-17T08:27:31.745Z
A00272,T01055,2019-01-20,Check,Transfer,82512,2026-04-17T08:27:31.745Z
A00281,T01400,2018-01-10,Credit_Card,Deposit,66123,2026-04-17T08:27:31.745Z
A00310,T03194,2020-10-02,Unknown,Purchase,49713,2026-04-17T08:27:31.745Z
A00341,T00817,2019-02-04,Credit_Card,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00358,T04237,2019-05-22,Cash,Transfer,39139,2026-04-17T08:27:31.745Z
A00365,T03133,2022-02-09,Unknown,Unknown,77462,2026-04-17T08:27:31.745Z
A00468,T00284,2013-11-15,Debit_Card,Transfer,49713,2026-04-17T08:27:31.745Z
A00494,T03394,2023-02-21,Credit_Card,Withdrawal,25277,2026-04-17T08:27:31.745Z
A00534,T02079,2021-07-20,Debit_Card,Transfer,49713,2026-04-17T08:27:31.745Z
A00571,T02651,2019-03-26,Debit_Card,Transfer,99629,2026-04-17T08:27:31.745Z
A00586,T03801,2018-05-27,Check,Unknown,11732,2026-04-17T08:27:31.745Z
A00690,T02922,2015-12-06,Check,Deposit,15788,2026-04-17T08:27:31.745Z
A00776,T00433,2022-06-20,Check,Withdrawal,86058,2026-04-17T08:27:31.745Z
A00834,T00080,2019-12-01,Debit_Card,Withdrawal,52733,2026-04-17T08:27:31.745Z
A00863,T02094,2021-06-08,Debit_Card,Deposit,79792,2026-04-17T08:27:31.745Z
A00898,T01535,2017-05-29,Credit_Card,Withdrawal,85366,2026-04-17T08:27:31.745Z
A00933,T01211,2023-04-04,Check,Purchase,49713,2026-04-17T08:27:31.745Z
A00937,T01823,2017-05-11,Check,Withdrawal,15562,2026-04-17T08:27:31.745Z
A00984,T00317,2019-10-10,Debit_Card,Purchase,92894,2026-04-17T08:27:31.745Z
A00005,T02076,2014-07-16,Check,Purchase,3360,2026-04-17T08:27:31.745Z
A00206,T01935,2020-12-17,Check,Withdrawal,69261,2026-04-17T08:27:31.745Z
A00286,T00513,2016-06-25,Credit_Card,Withdrawal,90959,2026-04-17T08:27:31.745Z
A00430,T00819,2020-03-31,Cash,Withdrawal,85423,2026-04-17T08:27:31.745Z
A00553,T02900,1900-01-01,Check,Withdrawal,50915,2026-04-17T08:27:31.745Z
A00703,T01896,2021-09-30,Unknown,Deposit,59573,2026-04-17T08:27:31.745Z
A00858,T00949,2021-04-26,Debit_Card,Deposit,22558,2026-04-17T08:27:31.745Z
A00881,T03779,2022-10-20,Cash,Purchase,69146,2026-04-17T08:27:31.745Z
A00837,T00758,2016-08-25,Check,Withdrawal,81172,2026-04-17T08:27:31.745Z
A00013,T03382,2021-03-30,Debit_Card,Transfer,31957,2026-04-17T08:27:31.745Z
A00037,T03923,2023-06-07,Check,Deposit,71056,2026-04-17T08:27:31.745Z
A00081,T00409,2022-07-28,Cash,Deposit,57832,2026-04-17T08:27:31.745Z
A00093,T00307,2021-11-15,Cash,Deposit,55941,2026-04-17T08:27:31.745Z
A00110,T03504,2022-03-04,Check,Deposit,56256,2026-04-17T08:27:31.745Z
A00135,T02503,1900-01-01,Check,Withdrawal,54395,2026-04-17T08:27:31.745Z
A00146,T02152,2017-03-12,Cash,Transfer,84678,2026-04-17T08:27:31.745Z
A00216,T00432,2019-05-14,Cash,Purchase,49713,2026-04-17T08:27:31.745Z
A00219,T00966,2017-09-02,Cash,Unknown,44967,2026-04-17T08:27:31.745Z
A00317,T02350,2018-02-18,Credit_Card,Purchase,70591,2026-04-17T08:27:31.745Z
A00363,T01611,2022-07-16,Debit_Card,Withdrawal,79873,2026-04-17T08:27:31.745Z
A00384,T03964,2022-01-10,Check,Withdrawal,13778,2026-04-17T08:27:31.745Z
A00420,T03219,2020-12-12,Check,Transfer,35975,2026-04-17T08:27:31.745Z
A00444,T00993,2018-12-01,Check,Purchase,11566,2026-04-17T08:27:31.745Z
A00455,T03132,2020-02-04,Unknown,Deposit,19654,2026-04-17T08:27:31.745Z
A00477,T01226,2022-01-21,Check,Purchase,10213,2026-04-17T08:27:31.745Z
A00486,T00830,2016-01-26,Unknown,Purchase,50601,2026-04-17T08:27:31.745Z
A00489,T02404,2014-01-15,Check,Withdrawal,12672,2026-04-17T08:27:31.745Z
A00516,T02666,2015-01-09,Check,Transfer,17042,2026-04-17T08:27:31.745Z
A00525,T02074,2018-09-13,Check,Withdrawal,44152,2026-04-17T08:27:31.745Z
A00530,T01851,2017-02-26,Cash,Unknown,49713,2026-04-17T08:27:31.745Z
A00535,T02664,2023-02-22,Unknown,Transfer,30559,2026-04-17T08:27:31.745Z
A00566,T00865,2018-04-11,Check,Transfer,88433,2026-04-17T08:27:31.745Z
A00573,T02168,2022-06-05,Check,Transfer,86447,2026-04-17T08:27:31.745Z
A00576,T02501,2017-08-19,Cash,Purchase,57139,2026-04-17T08:27:31.745Z
A00585,T02331,2019-03-27,Debit_Card,Transfer,58225,2026-04-17T08:27:31.745Z
A00597,T02856,2016-01-11,Credit_Card,Deposit,79044,2026-04-17T08:27:31.745Z
A00603,T02296,2018-03-20,Credit_Card,Transfer,47841,2026-04-17T08:27:31.745Z
A00652,T00392,2018-01-09,Credit_Card,Unknown,90311,2026-04-17T08:27:31.745Z
A00664,T02786,2019-11-18,Unknown,Transfer,3338,2026-04-17T08:27:31.745Z
A00737,T01052,2021-12-04,Credit_Card,Deposit,36371,2026-04-17T08:27:31.745Z
A00771,T01255,2018-05-11,Check,Withdrawal,38290,2026-04-17T08:27:31.745Z
A00846,T00901,2019-07-16,Unknown,Deposit,95436,2026-04-17T08:27:31.745Z
A00897,T02916,2015-04-16,Check,Deposit,95990,2026-04-17T08:27:31.745Z
A00942,T02062,2022-07-03,Credit_Card,Withdrawal,51426,2026-04-17T08:27:31.745Z
A00974,T04082,2020-06-02,Credit_Card,Deposit,90929,2026-04-17T08:27:31.745Z
A00979,T00595,2018-12-29,Cash,Unknown,13936,2026-04-17T08:27:31.745Z
A00043,T03153,2022-01-10,Credit_Card,Transfer,20537,2026-04-17T08:27:31.745Z
A00255,T01938,2021-05-15,Check,Deposit,15915,2026-04-17T08:27:31.745Z
A00340,T00990,2018-03-02,Cash,Withdrawal,66601,2026-04-17T08:27:31.745Z
A00831,T01479,2019-07-24,Check,Purchase,29081,2026-04-17T08:27:31.745Z
A00874,T03311,2015-01-10,Debit_Card,Withdrawal,62406,2026-04-17T08:27:31.745Z
A00577,T03266,2017-03-13,Cash,Purchase,98111,2026-04-17T08:27:31.745Z
A00668,T03429,2015-06-13,Credit_Card,Purchase,52723,2026-04-17T08:27:31.745Z
A00926,T01551,2019-01-05,Cash,Purchase,5980,2026-04-17T08:27:31.745Z
A00072,T02711,2022-10-08,Cash,Deposit,93941,2026-04-17T08:27:31.745Z
A00107,T02718,2019-05-31,Check,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00165,T00333,2014-06-15,Check,Unknown,92095,2026-04-17T08:27:31.745Z
A00215,T00442,2021-09-01,Check,Unknown,34538,2026-04-17T08:27:31.745Z
A00239,T00575,2023-06-21,Cash,Deposit,49713,2026-04-17T08:27:31.745Z
A00247,T01433,2021-11-01,Check,Deposit,37438,2026-04-17T08:27:31.745Z
A00267,T02704,2021-05-22,Cash,Withdrawal,27641,2026-04-17T08:27:31.745Z
A00268,T02382,2017-07-05,Cash,Transfer,23058,2026-04-17T08:27:31.745Z
A00335,T00603,2018-09-25,Credit_Card,Purchase,48406,2026-04-17T08:27:31.745Z
A00336,T01202,2018-05-21,Debit_Card,Transfer,75104,2026-04-17T08:27:31.745Z
A00369,T02847,2023-03-09,Unknown,Purchase,18316,2026-04-17T08:27:31.745Z
A00381,T00552,2016-10-08,Credit_Card,Withdrawal,72463,2026-04-17T08:27:31.745Z
A00382,T02731,2023-07-25,Credit_Card,Withdrawal,53194,2026-04-17T08:27:31.745Z
A00421,T00370,2014-05-02,Unknown,Deposit,36046,2026-04-17T08:27:31.745Z
A00473,T00716,2022-06-16,Debit_Card,Purchase,37491,2026-04-17T08:27:31.745Z
A00501,T03339,2020-10-02,Cash,Purchase,49713,2026-04-17T08:27:31.745Z
A00522,T02346,2021-01-07,Debit_Card,Transfer,56887,2026-04-17T08:27:31.745Z
A00532,T03000,2019-02-18,Credit_Card,Deposit,16265,2026-04-17T08:27:31.745Z
A00539,T01942,2021-10-23,Check,Deposit,1812,2026-04-17T08:27:31.745Z
A00557,T02735,2013-11-29,Unknown,Deposit,78235,2026-04-17T08:27:31.745Z
A00594,T01371,2017-05-21,Cash,Withdrawal,97109,2026-04-17T08:27:31.745Z
A00599,T00645,2015-05-13,Debit_Card,Purchase,91729,2026-04-17T08:27:31.745Z
A00693,T01391,2021-08-22,Debit_Card,Withdrawal,96933,2026-04-17T08:27:31.745Z
A00697,T02526,2014-06-02,Check,Withdrawal,68883,2026-04-17T08:27:31.745Z
A00773,T02685,2022-04-05,Debit_Card,Purchase,28259,2026-04-17T08:27:31.745Z
A00824,T03265,2020-07-01,Unknown,Deposit,79905,2026-04-17T08:27:31.745Z
A00835,T03353,2019-10-05,Credit_Card,Unknown,58330,2026-04-17T08:27:31.745Z
A00845,T02128,2020-10-14,Cash,Purchase,49713,2026-04-17T08:27:31.745Z
A00855,T02420,2022-02-28,Check,Deposit,28490,2026-04-17T08:27:31.745Z
A00972,T03572,2017-02-13,Credit_Card,Transfer,65655,2026-04-17T08:27:31.745Z
A00987,T00381,2017-09-08,Unknown,Transfer,41673,2026-04-17T08:27:31.745Z
A00006,T02306,2021-02-22,Cash,Withdrawal,78592,2026-04-17T08:27:31.745Z
A00073,T01223,2013-12-24,Credit_Card,Withdrawal,18764,2026-04-17T08:27:31.745Z
A00134,T00387,2018-04-17,Check,Transfer,87580,2026-04-17T08:27:31.745Z
A00671,T02790,2016-03-08,Unknown,Transfer,50874,2026-04-17T08:27:31.745Z
A00700,T02304,2019-03-11,Check,Withdrawal,38923,2026-04-17T08:27:31.745Z
A00853,T03461,2020-07-04,Unknown,Withdrawal,28415,2026-04-17T08:27:31.745Z
A00890,T01125,2018-02-27,Cash,Withdrawal,3895,2026-04-17T08:27:31.745Z
A00945,T02141,2021-04-08,Credit_Card,Purchase,49713,2026-04-17T08:27:31.745Z
A00951,T01159,2018-04-16,Check,Transfer,31987,2026-04-17T08:27:31.745Z
A00975,T01555,2018-05-27,Debit_Card,Purchase,49713,2026-04-17T08:27:31.745Z
A00976,T02589,2018-05-31,Check,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00287,T00414,2017-12-23,Unknown,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00293,T01345,2023-07-10,Unknown,Transfer,49713,2026-04-17T08:27:31.745Z
A00418,T00362,2021-03-27,Check,Withdrawal,58809,2026-04-17T08:27:31.745Z
A00533,T02117,2023-01-17,Cash,Deposit,98614,2026-04-17T08:27:31.745Z
A00017,T03755,2015-10-12,Check,Deposit,48291,2026-04-17T08:27:31.745Z
A00062,T00558,2013-11-25,Credit_Card,Deposit,87750,2026-04-17T08:27:31.745Z
A00084,T01171,2017-12-07,Check,Transfer,49350,2026-04-17T08:27:31.745Z
A00104,T01845,2022-10-10,Credit_Card,Deposit,57986,2026-04-17T08:27:31.745Z
A00141,T03014,2016-11-08,Cash,Deposit,49713,2026-04-17T08:27:31.745Z
A00169,T00866,2020-07-14,Debit_Card,Deposit,70920,2026-04-17T08:27:31.745Z
A00181,T02650,2022-04-14,Debit_Card,Transfer,49713,2026-04-17T08:27:31.745Z
A00191,T03761,2020-08-24,Debit_Card,Transfer,12641,2026-04-17T08:27:31.745Z
A00192,T01798,2019-01-04,Cash,Deposit,58962,2026-04-17T08:27:31.745Z
A00200,T01697,2021-09-26,Cash,Withdrawal,590,2026-04-17T08:27:31.745Z
A00203,T01462,2015-12-16,Cash,Purchase,29872,2026-04-17T08:27:31.745Z
A00299,T02111,2015-02-19,Debit_Card,Transfer,24501,2026-04-17T08:27:31.745Z
A00322,T02894,2018-06-29,Cash,Deposit,49713,2026-04-17T08:27:31.745Z
A00337,T02150,2019-06-17,Check,Deposit,49713,2026-04-17T08:27:31.745Z
A00370,T01895,2023-04-29,Cash,Withdrawal,74723,2026-04-17T08:27:31.745Z
A00407,T03079,2023-06-30,Cash,Transfer,15383,2026-04-17T08:27:31.745Z
A00423,T01496,2017-05-19,Credit_Card,Deposit,54448,2026-04-17T08:27:31.745Z
A00426,T00929,2022-04-06,Debit_Card,Purchase,65436,2026-04-17T08:27:31.745Z
A00427,T02475,2018-09-22,Credit_Card,Purchase,33489,2026-04-17T08:27:31.745Z
A00471,T01427,2020-05-24,Cash,Withdrawal,67427,2026-04-17T08:27:31.745Z
A00500,T02754,2019-02-22,Check,Purchase,27865,2026-04-17T08:27:31.745Z
A00542,T02311,2015-05-22,Credit_Card,Purchase,18057,2026-04-17T08:27:31.745Z
A00588,T00343,2022-05-29,Check,Transfer,3754,2026-04-17T08:27:31.745Z
A00628,T01458,2021-06-06,Credit_Card,Purchase,10341,2026-04-17T08:27:31.745Z
A00631,T00586,2021-01-02,Cash,Deposit,78046,2026-04-17T08:27:31.745Z
A00662,T01730,2019-08-07,Cash,Unknown,15631,2026-04-17T08:27:31.745Z
A00669,T00478,2015-03-19,Cash,Purchase,40551,2026-04-17T08:27:31.745Z
